"fixture_id","updateAt","player_id","player_name","team_id","team_name","number","position","rating","minutes_played","captain","substitute","offsides","shots_total","shots_on","goals_total","goals_conceded","goals_assists","goals_saves","passes_total","passes_key","passes_accuracy","tackles_total","tackles_blocks","tackles_interceptions","duels_total","duels_won","dribbles_attempts","dribbles_success","dribbles_past","fouls_drawn","fouls_committed","cards_yellow","cards_red","penalty_won","penalty_commited","penalty_success","penalty_missed","penalty_saved"
327988,1597118491,9989,"Felipe Jonatan",128,"Santos",3,"D","6.6",97,"False","False",NA,0,0,0,0,0,0,38,0,77,3,0,1,13,8,3,1,1,4,1,0,0,0,0,0,0,0
327988,1597118491,9987,"Diego Pituca",128,"Santos",21,"M","6.6",97,"False","False",NA,0,0,0,0,0,0,46,0,88,3,1,2,13,5,0,0,4,1,1,0,0,0,0,0,0,0
327988,1597118491,9995,"Alison",128,"Santos",5,"M","7.3",97,"True","False",NA,0,0,0,0,1,0,41,2,85,3,1,1,9,6,0,0,2,3,0,0,0,0,0,0,0,0
327988,1597118491,10000,"Carlos Sánchez",128,"Santos",7,"M","6.7",97,"False","False",1,1,0,0,0,0,0,24,2,63,4,0,1,11,6,1,0,1,1,2,0,0,0,0,0,1,0
327988,1597118491,10506,"Marinho",128,"Santos",11,"F","7.7",80,"False","False",NA,2,2,1,0,0,0,19,1,82,0,0,1,12,6,1,0,1,6,2,0,0,0,0,0,0,0
327988,1597118491,10008,"Kaio Jorge",128,"Santos",19,"F","7.2",66,"False","False",1,2,0,0,0,0,0,10,0,90,0,0,0,7,4,1,1,0,1,3,0,0,1,0,0,0,0
327988,1597118491,2454,"Yeferson Soteldo",128,"Santos",10,"F","6.5",97,"False","False",NA,1,0,0,0,0,0,22,2,81,0,0,0,18,5,10,4,3,1,0,0,0,0,0,0,0,0
327988,1597118491,9997,"Jean Mota",128,"Santos",41,"M","6.7",17,"False","True",NA,1,0,0,0,0,0,4,1,100,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
327988,1597118491,10182,"Fernando Uribe",128,"Santos",20,"F","6.7",31,"False","True",2,1,1,0,0,0,0,4,0,80,0,0,0,6,2,0,0,1,1,0,0,0,0,0,0,0,0
327988,1597118491,9862,"Cleiton",794,"Bragantino",40,"G","6.3",97,"False","False",NA,0,0,0,1,0,3,16,0,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327988,1597118491,80276,"Aderlan Silva",794,"Bragantino",13,"D","7.7",97,"False","False",NA,0,0,0,0,0,0,33,2,80,6,0,5,17,11,3,3,3,0,2,0,0,0,0,0,0,0
327988,1597118491,9458,"Léo Ortiz",794,"Bragantino",3,"D","7.2",97,"False","False",NA,0,0,0,0,0,0,32,0,88,2,1,0,7,5,1,1,0,1,1,0,0,0,0,0,0,0
327988,1597118491,10089,"Fabrício Bruno",794,"Bragantino",14,"D","6.2",97,"False","False",NA,0,0,0,0,0,0,31,0,86,0,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0
327988,1597118491,9452,"Edimar",794,"Bragantino",6,"D","7.2",97,"False","False",NA,1,0,0,0,0,0,33,2,86,1,0,3,8,5,1,0,0,2,1,0,0,0,0,0,0,0
327988,1597118491,9396,"Matheus Jesus",794,"Bragantino",11,"M","6.9",97,"False","False",NA,2,0,0,0,0,0,37,0,97,1,0,1,6,2,2,0,0,0,1,0,0,0,0,0,0,0
327988,1597118491,41106,"Ricardo Ryller",794,"Bragantino",25,"M","6.9",81,"False","False",NA,2,0,0,0,0,0,31,1,77,2,0,2,11,7,0,0,1,2,2,1,0,0,0,0,0,0
327988,1597118491,10040,"Artur",794,"Bragantino",7,"M","7.3",97,"False","False",NA,4,2,0,0,0,0,33,1,84,5,0,1,21,11,6,4,3,2,2,0,0,0,0,0,0,0
327988,1597118491,196101,"Weverson",794,"Bragantino",34,"M","6.3",90,"False","False",NA,2,1,0,0,0,0,15,0,88,0,0,0,9,1,3,1,1,0,3,0,0,0,0,0,0,0
327988,1597118491,9471,"Morato",794,"Bragantino",38,"M","6.5",81,"False","False",NA,2,1,0,0,0,0,17,2,63,0,0,0,14,4,7,3,0,1,3,0,0,0,0,0,0,0
327988,1597118491,9893,"Alerrandro",794,"Bragantino",27,"F","6.3",74,"True","False",2,2,1,0,0,0,0,8,1,80,0,0,0,6,3,0,0,0,1,1,0,0,0,0,0,0,0
327988,1597118491,9475,"Claudinho",794,"Bragantino",10,"M","7.2",16,"False","True",NA,1,1,1,0,0,0,4,1,44,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0
327988,1597118491,9468,"Bruno Tubarão",794,"Bragantino",20,"M","6.7",16,"False","True",NA,0,0,0,0,0,0,8,0,100,0,0,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0
327988,1597118491,54710,"Robinho",794,"Bragantino",16,"M","–",7,"False","True",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327988,1597118491,9472,"Ytalo",794,"Bragantino",15,"F","6.9",23,"False","True",NA,2,0,0,0,0,0,5,2,62,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
327990,1597042233,9977,"Vanderlei",130,"Gremio",27,"G","7.3",96,"False","False",NA,0,0,0,0,0,3,14,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327990,1597042233,2485,"Luis Orejuela",130,"Gremio",17,"D","7.0",91,"False","False",NA,0,0,0,0,0,0,27,3,69,2,0,0,11,6,0,0,1,2,3,1,0,0,0,0,0,0
327990,1597042233,10485,"Pedro Geromel",130,"Gremio",3,"D","7.2",96,"True","False",NA,1,0,0,0,0,0,34,0,73,2,0,5,11,4,0,0,1,0,4,0,0,0,0,0,0,0
327990,1597042233,2466,"Walter Kannemann",130,"Gremio",4,"D","7.3",96,"False","False",NA,0,0,0,0,0,0,30,0,88,1,2,1,10,6,0,0,0,2,4,0,0,0,0,0,0,0
327990,1597042233,10480,"Bruno Cortêz",130,"Gremio",12,"D","7.2",96,"False","False",NA,0,0,0,0,0,0,38,1,80,1,0,2,8,5,4,3,0,0,1,1,0,0,0,0,0,0
327990,1597042233,10102,"Lucas Silva",130,"Gremio",16,"M","7.0",71,"False","False",NA,1,0,0,0,0,0,41,1,85,2,0,1,10,6,0,0,1,2,2,0,0,0,0,0,0,0
327990,1597042233,10498,"Maicon",130,"Gremio",8,"M","6.6",83,"False","False",NA,0,0,0,0,0,0,75,1,89,0,0,1,7,1,1,1,1,0,4,0,0,0,0,0,0,0
327990,1597042233,80262,"Pepê",130,"Gremio",25,"M","6.9",96,"False","False",NA,3,1,0,0,0,0,25,1,86,0,0,1,12,5,4,2,1,3,0,0,0,0,0,0,0,0
327990,1597042233,80536,"Isaque",130,"Gremio",46,"M","6.6",71,"False","False",NA,2,0,0,0,0,0,17,2,85,2,0,0,15,6,3,2,1,0,1,0,0,0,0,0,0,0
327990,1597042233,10501,"Alisson",130,"Gremio",23,"M","7.3",96,"False","False",2,2,1,0,0,0,0,42,2,80,0,0,0,7,2,2,1,2,1,0,0,0,0,0,0,0,0
327990,1597042233,10072,"Diego Souza",130,"Gremio",29,"F","7.7",83,"False","False",NA,5,2,1,0,0,0,15,1,65,0,0,1,13,8,1,0,0,2,2,0,0,0,0,0,0,0
327990,1597042233,50081,"David Braz",130,"Gremio",14,"D","–",5,"False","True",NA,0,0,0,0,0,0,1,0,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
327990,1597042233,10098,"Thiago Neves",130,"Gremio",10,"M","6.3",13,"False","True",NA,0,0,0,0,0,0,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327990,1597042233,10492,"Thaciano",130,"Gremio",20,"M","6.6",25,"False","True",NA,1,0,0,0,0,0,10,0,76,1,0,1,6,3,0,0,1,0,1,0,0,0,0,0,0,0
327990,1597042233,10499,"Darlan",130,"Gremio",15,"M","6.9",25,"False","True",NA,0,0,0,0,0,0,18,0,100,1,1,2,5,3,0,0,0,2,1,0,0,0,0,0,0,0
327990,1597042233,10323,"Luciano",130,"Gremio",9,"F","6.9",13,"False","True",NA,0,0,0,0,0,0,6,0,100,2,0,1,7,5,0,0,0,1,1,0,0,0,0,0,0,0
327990,1597042233,41227,"Muriel",124,"Fluminense",27,"G","6.9",96,"False","False",NA,0,0,0,1,0,3,13,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327990,1597042233,10300,"Igor Julião",124,"Fluminense",21,"D","6.2",96,"False","False",NA,2,0,0,0,0,0,17,0,70,0,0,1,6,2,0,0,1,2,2,1,0,0,0,0,0,0
327990,1597042233,61809,"Lucas Claro",124,"Fluminense",4,"D","7.5",96,"False","False",NA,0,0,0,0,0,0,41,0,83,1,0,7,8,5,0,0,0,1,0,0,0,0,0,0,0,0
327990,1597042233,10306,"Nino",124,"Fluminense",33,"D","7.7",96,"False","False",NA,0,0,0,0,0,0,48,0,94,2,3,3,12,7,0,0,1,3,2,0,0,0,0,0,0,0
327990,1597042233,10084,"Egídio",124,"Fluminense",6,"D","6.9",96,"False","False",NA,0,0,0,0,0,0,46,0,85,2,0,3,8,4,1,1,1,0,1,0,0,0,0,0,0,0
327990,1597042233,10348,"Yago Felipe",124,"Fluminense",20,"M","6.3",78,"False","False",NA,0,0,0,0,0,0,19,0,76,2,0,0,13,7,3,1,0,3,2,0,0,0,0,0,0,0
327990,1597042233,10315,"Yuri",124,"Fluminense",5,"M","6.6",45,"False","False",NA,0,0,0,0,0,0,18,1,85,0,0,3,4,2,0,0,0,0,1,1,0,0,0,0,0,0
327990,1597042233,10314,"Douglas Moreira",124,"Fluminense",22,"M","6.9",96,"False","False",NA,1,0,0,0,0,0,64,0,88,2,0,3,15,8,3,2,3,1,1,0,0,0,0,0,0,0
327990,1597042233,9970,"Nenê",124,"Fluminense",77,"F","7.0",70,"True","False",NA,3,2,0,0,0,0,19,0,61,1,0,0,5,3,0,0,2,2,0,0,0,0,0,0,0,0
327990,1597042233,152856,"Evanilson",124,"Fluminense",99,"F","6.9",78,"False","False",NA,1,1,0,0,0,0,18,0,85,1,0,0,14,8,0,0,0,5,1,0,0,0,0,0,0,0
327990,1597042234,10322,"Marcos Paulo",124,"Fluminense",11,"F","7.0",57,"False","False",NA,0,0,0,0,0,0,18,2,90,0,0,2,7,4,4,3,0,0,0,0,0,0,0,0,0,0
327990,1597042234,64331,"Miguel Silveira",124,"Fluminense",30,"M","6.3",18,"False","True",NA,0,0,0,0,0,0,6,2,100,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0
327990,1597042234,10398,"Wellington Silva",124,"Fluminense",17,"M","6.6",26,"False","True",NA,0,0,0,0,0,0,8,0,100,1,0,1,4,3,1,1,1,1,0,0,0,0,0,0,0,0
327990,1597042234,39807,"Fernando Pacheco",124,"Fluminense",16,"F","6.3",18,"False","True",1,1,0,0,0,0,0,1,0,100,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
327990,1597042234,51701,"Michel Araújo",124,"Fluminense",15,"F","7.0",51,"False","True",NA,2,1,0,0,0,0,23,1,74,1,1,0,14,6,2,1,0,2,4,1,0,0,0,0,0,0
327990,1597042234,10104,"Fred",124,"Fluminense",9,"F","6.7",39,"False","True",NA,0,0,0,0,0,0,5,0,83,1,0,0,9,3,0,0,0,2,2,0,0,0,0,0,0,0
