"fixture_id","team_id","startXI","player","number"
328005,124,TRUE,"Michel Araújo",15
328005,124,TRUE,"Yuri",5
328005,124,TRUE,"Douglas Moreira",22
328005,124,TRUE,"Nenê",77
328005,124,TRUE,"Evanilson",99
328005,124,TRUE,"Marcos Paulo",11
328005,124,FALSE,"Marcos Felipe",1
328005,124,FALSE,"Orinho",23
328005,124,FALSE,"Digão",26
328005,124,FALSE,"Wellington Silva",17
328005,124,FALSE,"Yago Felipe",20
328005,124,FALSE,"André",35
328005,124,FALSE,"Caio",70
328005,124,FALSE,"Ganso",10
328005,124,FALSE,"Calegari",31
328005,124,FALSE,"Miguel Silveira",30
328005,124,FALSE,"Luiz Henrique",34
328005,124,FALSE,"Fernando Pacheco",16
328005,119,TRUE,"Marcelo Lomba",12
328005,119,TRUE,"Renzo Saravia",26
328005,119,TRUE,"Zé Gabriel",35
328005,119,TRUE,"Víctor Cuesta",15
328005,119,TRUE,"Moisés",16
328005,119,TRUE,"Edenílson",8
328005,119,TRUE,"Rodrigo Lindoso",19
328005,119,TRUE,"Patrick",88
328005,119,TRUE,"Gabriel Boschilia",21
328005,119,TRUE,"Paolo Guerrero",9
328005,119,TRUE,"Thiago Galhardo",17
328005,119,FALSE,"Daniel",42
328005,119,FALSE,"Danilo Fernandes",1
328005,119,FALSE,"Rodrigo Moledo",4
328005,119,FALSE,"Rodinei",22
328005,119,FALSE,"Marcos Guilherme",23
328005,119,FALSE,"Johnny",30
328005,119,FALSE,"Jussa",25
328005,119,FALSE,"Damián Musto",5
328005,119,FALSE,"Bruno Praxedes",45
328005,119,FALSE,"Peglow",31
328005,119,FALSE,"William Pottker",7
328005,119,FALSE,"Yuri Alberto",11
328013,154,TRUE,"Felipe Alves",12
328013,154,TRUE,"Gabriel Dias",13
328013,154,TRUE,"Juan Quintero",3
328013,154,TRUE,"Paulão",25
328013,154,TRUE,"Carlinhos",6
328013,154,TRUE,"Felipe",15
328013,154,TRUE,"Juninho",5
328013,154,TRUE,"Romarinho",20
328013,154,TRUE,"David da Fonseca",17
328013,154,TRUE,"Osvaldo",11
328013,154,TRUE,"Edson Carius",19
328013,154,FALSE,"Max Walef",23
328013,154,FALSE,"Tinga",2
328013,154,FALSE,"Jackson",26
328013,154,FALSE,"Bruno Melo",30
328013,154,FALSE,"Tiago Orobó",29
328013,154,FALSE,"Marlon",28
328013,154,FALSE,"Madson de Souza Silva",31
328013,154,FALSE,"Mariano Vázquez",32
328013,154,FALSE,"Derley",8
328013,154,FALSE,"Wellington Paulista",9
328013,154,FALSE,"Yuri César",57
328013,154,FALSE,"Éderson",91
328013,120,TRUE,"Roberto Fernández",1
328013,120,TRUE,"Federico Barrandeguy",2
328013,120,TRUE,"Marcelo Benevenuto",14
328013,120,TRUE,"Kanu",3
328013,120,TRUE,"Victor Luis",6
328013,120,TRUE,"Keisuke Honda",4
328013,120,TRUE,"Caio Alexandre",8
328013,120,TRUE,"Luis Henrique",7
328013,120,TRUE,"Bruno Nazário",10
328013,120,TRUE,"Guilherme Santos",11
328013,120,TRUE,"Matheus Babi",9
328013,120,FALSE,"Diego Cavalieri",12
328013,120,FALSE,"Ruan",15
328013,120,FALSE,"Rafael Forster",13
328013,120,FALSE,"Kevin",22
328013,120,FALSE,"Danilo Barcelos",16
328013,120,FALSE,"Fernando Costanza",21
328013,120,FALSE,"Luiz Otavio",5
328013,120,FALSE,"Alexander Lecaros",20
328013,120,FALSE,"Luiz Fernando",17
328013,120,FALSE,"Rhuan",19
328013,120,FALSE,"Matheus Nascimento",23
328013,120,FALSE,"Rafael Navarro",18
328008,128,TRUE,"Vladimir",1
328008,128,TRUE,"Pará",4
328008,128,TRUE,"Lucas Veríssimo",28
328008,128,TRUE,"Luan Peres",14
328008,128,TRUE,"Felipe Jonatan",3
328008,128,TRUE,"Carlos Sánchez",7
328008,128,TRUE,"Alison",5
328008,128,TRUE,"Diego Pituca",21
328008,128,TRUE,"Marinho",11
328008,128,TRUE,"Kaio Jorge",19
328008,128,TRUE,"Yeferson Soteldo",10
328008,128,FALSE,"João Paulo",34
328008,128,FALSE,"Alex",44
328008,128,FALSE,"Madson",13
328008,128,FALSE,"Ivonei Rabelo",45
328008,128,FALSE,"Arthur Gomes",23
328008,128,FALSE,"Jean Mota",41
328008,128,FALSE,"Jobson",8
328008,128,FALSE,"Tailson",39
328008,128,FALSE,"Wagner Leonardo",42
328008,128,FALSE,"Anderson Santos",40
328008,128,FALSE,"Marcos Leonardo",36
328008,128,FALSE,"Fernando Uribe",20
328008,134,TRUE,"Santos",1
328008,134,TRUE,"Jonathan",2
328008,134,TRUE,"Thiago Heleno",44
328008,134,TRUE,"Lucas Halter",33
328008,134,TRUE,"Abner",16
328008,134,TRUE,"Marquinhos Gabriel",10
328008,134,TRUE,"Wellington",5
328008,134,TRUE,"Léo Cittadini",18
328008,134,TRUE,"Nikão",11
328008,134,TRUE,"Vinicius Mingotti",38
328008,134,TRUE,"Vitinho",28
328008,134,FALSE,"Jandrei",93
328008,134,FALSE,"Márcio Azevedo",6
328008,134,FALSE,"Khellven",13
328008,134,FALSE,"Felipe Aguilar",23
328008,134,FALSE,"Pedro Henrique",34
328008,134,FALSE,"Lucho González",3
328008,134,FALSE,"Kawan",77
328008,134,FALSE,"Geuvânio",8
328008,134,FALSE,"Bruno Leite",70
328008,134,FALSE,"Carlos Eduardo",96
328008,134,FALSE,"Richard",25
328008,134,FALSE,"Pedrinho",29
328014,144,TRUE,"Jean",1
328014,144,TRUE,"Dudu",2
328014,144,TRUE,"Éder",3
328014,144,TRUE,"Gilvan",4
328014,144,TRUE,"Nicolas Vichiatto",6
328014,144,TRUE,"Marlon Freitas",8
328014,144,TRUE,"Edson",5
328014,144,TRUE,"Everton Felipe",7
328014,144,TRUE,"Jorginho",10
328014,144,TRUE,"Gustavo Ferrareis",11
328014,144,TRUE,"Hyuri",9
